ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,weight-day1,weight-day2,weight-day3,weight-day4,weight-day5,weight-day6
2245,62.712,200630_045530_0000000162_CAM2_OK.bmp,48.414,200630_045535_0000000163_CAM2_OK.bmp,M,1.093087599,0.750385738,0.093087599,0.332647929,1.095343484,0.754976258,0.095343484,0.324544963,59.163,58.784,58.39,58.011,57.584,57.193
2246,61.264,200630_045556_0000000164_CAM2_OK.bmp,48.319,200630_045603_0000000165_CAM2_OK.bmp,F,1.070876662,0.772303523,0.070876662,0.294827708,1.069092624,0.778458489,0.069092624,0.284590012,53.905,53.555,53.193,52.843,52.448,52.091
2251,61.24,200630_045633_0000000166_CAM2_OK.bmp,47.371,200630_045639_0000000167_CAM2_OK.bmp,F,1.113779956,0.790409687,0.113779956,0.265166681,1.072088846,0.790493708,0.072088846,0.265032206,59.842,59.453,59.052,58.676,58.249,57.857
2252,62.899,200630_045746_0000000168_CAM2_OK.bmp,46.84,200630_045750_0000000169_CAM2_OK.bmp,F,1.088343867,0.718706315,0.088343867,0.391388916,1.090852832,0.723242133,0.090852832,0.382662809,62.578,62.206,61.818,61.45,61.03,60.647
2253,63.802,200630_045809_0000000170_CAM2_OK.bmp,47.084,200630_045814_0000000171_CAM2_OK.bmp,M,1.068115887,0.732943497,0.068115887,0.364361651,1.0785506,0.73621283,0.0785506,0.358302871,57.998,57.605,57.194,56.8,56.356,55.953
2254,60.146,200630_045832_0000000172_CAM2_OK.bmp,45.349,200630_045837_0000000173_CAM2_OK.bmp,M,1.108191735,0.741076143,0.108191735,0.349389005,1.09450309,0.745586443,0.09450309,0.341226104,55.359,54.989,54.605,54.233,53.816,53.44
2255,61.501,200630_045857_0000000174_CAM2_OK.bmp,47.514,200630_045904_0000000175_CAM2_OK.bmp,M,1.089567269,0.759067795,0.089567269,0.317405384,1.098803113,0.761511257,0.098803113,0.313178224,59.135,58.743,58.336,57.945,57.504,57.107
2256,61.88,200630_045922_0000000176_CAM2_OK.bmp,46.226,200630_045927_0000000177_CAM2_OK.bmp,M,1.076190128,0.75565132,0.076190128,0.323361679,1.069882684,0.758438883,0.069882684,0.318497801,58.821,58.513,58.193,57.888,57.545,57.228
2261,65.818,200630_045957_0000000178_CAM2_OK.bmp,50.326,200630_050009_0000000179_CAM2_OK.bmp,F,1.045520713,0.742687716,0.045520713,0.34646094,1.042229478,0.746187102,0.042229478,0.340146456,63.406,62.926,62.435,61.97,61.45,60.985
2262,61.665,200630_050042_0000000180_CAM2_OK.bmp,49.19,200630_050048_0000000181_CAM2_OK.bmp,M,1.025541254,0.789984859,0.025541254,0.265847046,1.039592493,0.789874073,0.039592493,0.266024591,58.278,57.888,57.477,57.092,56.657,56.266
2263,64.322,200630_050109_0000000182_CAM2_OK.bmp,49.076,200630_050114_0000000183_CAM2_OK.bmp,F,1.128188202,0.73492946,0.128188202,0.360674806,1.122051311,0.741189345,0.122051311,0.349182913,63.502,63.117,62.714,62.328,61.895,61.509
2264,61.989,200630_050139_0000000184_CAM2_OK.bmp,47.375,200630_050145_0000000185_CAM2_OK.bmp,Not fertile,1.070841274,0.751106539,0.070841274,0.331369051,1.057078233,0.756633977,0.057078233,0.321643002,56.575,56.181,55.774,55.388,54.958,54.569
2265,67.138,200630_050400_0000000186_CAM2_OK.bmp,48.373,200630_050405_0000000187_CAM2_OK.bmp,M,1.062935613,0.719680657,0.062935613,0.389505179,1.067954044,0.723975301,0.067954044,0.381262592,55.911,55.59,55.255,54.935,54.574,54.249
2266,63.676,200630_050432_0000000188_CAM2_OK.bmp,48.769,200630_050438_0000000189_CAM2_OK.bmp,M,1.081047504,0.743451274,0.081047504,0.345078063,1.084573596,0.74939103,0.084573596,0.334416826,59.905,59.538,59.152,58.786,58.374,58.007
1111,65.297,200825_061244_0000000007_CAM2_OK.bmp,48.426,200825_061252_0000000008_CAM2_OK.bmp,M,1.13135259,0.72945256,0.13135259,0.37089107,1.150081969,0.733633341,0.150081969,0.363078726,60.294,59.905,59.448,59.037,58.573,58.1
1112,62.242,200825_061313_0000000009_CAM2_OK.bmp,47.034,200825_061319_0000000010_CAM2_OK.bmp,M,1.085786774,0.728177683,0.085786774,0.373291194,1.092591052,0.730831215,0.092591052,0.368304992,56.359,55.95,55.464,55.027,54.519,54.015
1113,64.146,200825_061327_0000000011_CAM2_OK.bmp,51.001,200825_061347_0000000012_CAM2_OK.bmp,F,1.09946935,0.781957455,0.09946935,0.278841955,1.119091917,0.786947546,0.119091917,0.270732725,63.87,63.314,62.661,62.081,61.411,60.741
1114,59.862,200825_061403_0000000013_CAM2_OK.bmp,46.202,200825_061409_0000000014_CAM2_OK.bmp,F,1.077280867,0.763528503,0.077280867,0.309708801,1.086071113,0.770214706,0.086071113,0.298339271,52.132,51.841,51.506,51.204,50.857,50.513
1115,65.219,200825_061425_0000000015_CAM2_OK.bmp,47.512,200825_061429_0000000016_CAM2_OK.bmp,F,1.111033769,0.720036939,0.111033769,0.388817637,1.104986818,0.720194409,0.104986818,0.388513972,57.857,57.526,57.137,56.786,56.385,55.974
1116,63.678,200825_061446_0000000017_CAM2_OK.bmp,47.653,200825_061450_0000000018_CAM2_OK.bmp,M,1.079860968,0.772857894,0.079860968,0.293898927,1.081804213,0.775996762,0.081804213,0.28866517,62.22,61.91,61.552,61.225,60.86,60.474
1121,61.961,200825_061551_0000000019_CAM2_OK.bmp,48.617,200825_061557_0000000020_CAM2_OK.bmp,F,1.047866893,0.775677087,0.047866893,0.28919626,1.039943416,0.778484032,0.039943416,0.284547863,57.751,57.324,56.823,56.368,55.859,55.334
1122,63.491,200825_061615_0000000021_CAM2_OK.bmp,48.001,200825_061621_0000000022_CAM2_OK.bmp,F,1.056454802,0.746024428,0.056454802,0.340438681,1.052260383,0.749963013,0.052260383,0.333399091,58.132,57.784,57.375,57.007,56.583,56.154
1123,62.565,200825_061639_0000000023_CAM2_OK.bmp,47.147,200825_061646_0000000024_CAM2_OK.bmp,F,1.137921373,0.745025698,0.137921373,0.342235581,1.116667128,0.746915296,0.116667128,0.338839899,55.303,54.949,54.533,54.157,53.724,53.293
1124,62.311,200825_061702_0000000025_CAM2_OK.bmp,47.091,200825_061706_0000000026_CAM2_OK.bmp,M,1.137219204,0.743458871,0.137219204,0.345064319,1.150298761,0.745970393,0.150298761,0.340535776,54.701,54.35,53.943,53.574,53.163,52.738
1125,66.055,200825_061722_0000000027_CAM2_OK.bmp,47.612,200825_061728_0000000028_CAM2_OK.bmp,F,1.08984578,0.708691931,0.08984578,0.411050353,1.092229374,0.711088684,0.092229374,0.406294351,60.293,59.985,59.63,59.315,58.941,58.559
1126,64.193,200825_061745_0000000029_CAM2_OK.bmp,49.14,200825_061750_0000000030_CAM2_OK.bmp,F,1.047755097,0.760203705,0.047755097,0.315436893,1.04328504,0.759542807,0.04328504,0.316581489,60.577,60.133,59.421,59.156,58.651,58.111
1131,65.467,200825_061810_0000000031_CAM2_OK.bmp,50.406,200825_061816_0000000032_CAM2_OK.bmp,M,1.088167692,0.759429247,0.088167692,0.316778361,1.077343315,0.765930964,0.077343315,0.305600697,65.477,65.057,64.565,64.121,63.625,63.112
1132,65.346,200825_061832_0000000033_CAM2_OK.bmp,49.488,200825_061836_0000000034_CAM2_OK.bmp,M,1.072814749,0.751566088,0.072814749,0.330554979,1.065632136,0.75641555,0.065632136,0.322024647,63.109,62.741,62.311,61.922,61.482,61.032
1133,64.289,200825_061854_0000000035_CAM2_OK.bmp,49.34,200825_061901_0000000036_CAM2_OK.bmp,F,1.093179848,0.757139618,0.093179848,0.320760368,1.064994259,0.761006396,0.064994259,0.314049403,62.089,61.75,61.357,61.003,60.604,60.198
1134,63.148,200825_061919_0000000037_CAM2_OK.bmp,48.758,200825_061923_0000000038_CAM2_OK.bmp,M,1.063039254,0.764049674,0.063039254,0.308815427,1.107487388,0.768134995,0.107487388,0.301854499,58.89,58.563,58.182,57.834,57.454,57.052
1135,62.504,200825_061942_0000000039_CAM2_OK.bmp,49.319,200825_061947_0000000040_CAM2_OK.bmp,M,1.10950776,0.775554972,0.10950776,0.289399251,1.096279173,0.781098855,0.096279173,0.280247684,58.342,57.892,57.362,56.864,56.331,55.769
1136,64.313,200825_062005_0000000041_CAM2_OK.bmp,47.722,200825_062010_0000000042_CAM2_OK.bmp,F,1.107086833,0.737478504,0.107086833,0.355971725,1.102034059,0.740631812,0.102034059,0.350198552,58.587,58.206,57.769,57.366,56.927,56.467
1141,64.22,200825_062031_0000000043_CAM2_OK.bmp,47.807,200825_062038_0000000044_CAM2_OK.bmp,F,1.070564703,0.738250708,0.070564703,0.354553391,1.077053484,0.743916222,0.077053484,0.344237389,59.226,58.841,58.401,58.006,57.559,57.11
1142,63.68,200825_062056_0000000045_CAM2_OK.bmp,49.843,200825_062100_0000000046_CAM2_OK.bmp,M,1.046732025,0.773164924,0.046732025,0.29338511,1.052022902,0.776687993,0.052022902,0.287518295,62.725,62.366,61.957,61.588,61.168,60.739
1143,61.189,200825_062120_0000000047_CAM2_OK.bmp,47.859,200825_062125_0000000048_CAM2_OK.bmp,M,1.111209186,0.766630606,0.111209186,0.30440918,1.087200671,0.769054729,0.087200671,0.300297576,55.485,55.187,54.847,54.539,54.194,53.844
1144,65.319,200825_062144_0000000049_CAM2_OK.bmp,47.07,200825_062150_0000000050_CAM2_OK.bmp,non-fertile,1.148229662,0.713264844,0.148229662,0.402003769,1.140138618,0.714811887,0.140138618,0.398969461,56.926,56.442,55.883,55.38,54.843,54.275
1145,63.662,200825_062207_0000000051_CAM2_OK.bmp,47.993,200825_062211_0000000052_CAM2_OK.bmp,M,1.13304728,0.743739217,0.13304728,0.344557309,1.143740881,0.743837073,0.143740881,0.344380425,58.181,57.837,57.444,57.084,56.697,56.289
1146,63.45,200825_062229_0000000053_CAM2_OK.bmp,48.564,200825_062233_0000000054_CAM2_OK.bmp,F,1.107533768,0.755084978,0.107533768,0.32435425,1.129782587,0.757114847,0.129782587,0.32080358,58.449,58.06,57.617,57.211,56.772,56.308
1151,66.706,200825_062251_0000000055_CAM2_OK.bmp,48.955,200825_062256_0000000056_CAM2_OK.bmp,M,1.06617775,0.711384478,0.06617775,0.405709614,1.06496697,0.715473851,0.06496697,0.39767512,64.582,64.234,63.842,63.49,63.099,62.7
1152,61.377,200825_062316_0000000057_CAM2_OK.bmp,50.401,200825_062320_0000000058_CAM2_OK.bmp,non-fertile,1.038177705,0.809198994,0.038177705,0.235789969,1.078748498,0.809135216,0.078748498,0.235887377,60.271,59.828,59.325,58.874,58.38,57.871
1153,66.063,200825_062340_0000000059_CAM2_OK.bmp,50.098,200825_062344_0000000060_CAM2_OK.bmp,F,1.02149574,0.746045019,0.02149574,0.340401684,1.025922234,0.748207741,0.025922234,0.336527203,63.791,63.046,62.205,61.434,60.608,59.736
1154,67.259,200825_062401_0000000061_CAM2_OK.bmp,48.42,200825_062405_0000000062_CAM2_OK.bmp,F,1.134241255,0.712209909,0.134241255,0.404080436,1.122256698,0.71410721,0.122256698,0.400349955,62.551,62.201,61.801,61.441,61.046,60.635
1155,64.631,200825_062421_0000000063_CAM2_OK.bmp,48.93,200825_062426_0000000064_CAM2_OK.bmp,F,1.020845578,0.742638117,0.020845578,0.346550867,1.04035494,0.743007492,0.04035494,0.345881448,60.115,59.716,59.256,58.839,58.388,57.916
1156,58.905,200825_062441_0000000065_CAM2_OK.bmp,45.999,200825_062444_0000000066_CAM2_OK.bmp,M,1.093962249,0.771935827,0.093962249,0.295444473,1.077621819,0.779086915,0.077621819,0.283553839,50.223,49.876,49.473,49.106,48.706,48.284
1161,62.189,200825_062502_0000000067_CAM2_OK.bmp,47.803,200825_062506_0000000068_CAM2_OK.bmp,F,1.093932408,0.752906253,0.093932408,0.328186605,1.112332159,0.759463443,0.112332159,0.316719073,56.256,55.859,55.41,55.006,54.563,54.105
1162,64.536,200825_062527_0000000069_CAM2_OK.bmp,48.419,200825_062531_0000000070_CAM2_OK.bmp,M,1.140411721,0.732186482,0.140411721,0.365772278,1.14325196,0.736199998,0.14325196,0.358326546,58.982,58.615,58.197,57.825,57.411,56.982
1163,62.971,200825_062550_0000000071_CAM2_OK.bmp,48.107,200825_062554_0000000072_CAM2_OK.bmp,M,1.09249453,0.75741187,0.09249453,0.320285619,1.098937623,0.761365807,0.098937623,0.313429091,57.643,57.206,56.705,56.253,55.754,55.238
1164,62.089,200825_062609_0000000073_CAM2_OK.bmp,47.187,200825_062613_0000000074_CAM2_OK.bmp,F,1.150107614,0.750231907,0.150107614,0.332921182,1.136941315,0.753437817,0.136941315,0.327249546,54.038,54.617,54.135,53.698,53.217,52.725
1165,61.057,200825_062631_0000000075_CAM2_OK.bmp,48.393,200825_062636_0000000076_CAM2_OK.bmp,M,1.079792424,0.766120338,0.079792424,0.305277971,1.080241129,0.77014618,0.080241129,0.298454795,58.153,57.797,57.388,57.017,56.607,56.186
1166,61.227,200825_062655_0000000077_CAM2_OK.bmp,47.211,200825_062700_0000000078_CAM2_OK.bmp,M,1.056082506,0.758380354,0.056082506,0.318599558,1.049291445,0.762907185,0.049291445,0.310775439,54.583,54.194,53.742,53.328,52.872,52.395
1211,65.963,200825_062752_0000000079_CAM2_OK.bmp,50.2,200825_062757_0000000080_CAM2_OK.bmp,F,1.092354614,0.748983209,0.092354614,0.335143416,1.092705878,0.751268814,0.092705878,0.331081474,65.044,64.657,64.197,63.79,63.342,62.871
1212,66.562,200825_062822_0000000081_CAM2_OK.bmp,51.102,200825_062826_0000000082_CAM2_OK.bmp,M,1.066975975,0.759884607,0.066975975,0.315989284,1.076126939,0.760311266,0.076126939,0.315250799,68.536,68.095,67.573,67.112,66.604,66.059
1213,65.818,200825_062843_0000000083_CAM2_OK.bmp,48.358,200825_062848_0000000084_CAM2_OK.bmp,M,1.069877899,0.733624231,0.069877899,0.363095653,1.077543189,0.734942847,0.077543189,0.36065002,62.052,61.632,61.138,60.7,60.222,59.713
1214,65.417,200825_062905_0000000085_CAM2_OK.bmp,49.313,200825_062909_0000000086_CAM2_OK.bmp,M,1.07548364,0.744969358,0.07548364,0.342337091,1.057940919,0.747385161,0.057940919,0.337998199,63.245,62.876,62.443,62.058,61.635,61.182
1215,62.236,200825_062928_0000000087_CAM2_OK.bmp,48.611,200825_062933_0000000088_CAM2_OK.bmp,M,1.065742502,0.763378636,0.065742502,0.309965924,1.059826817,0.762248401,0.059826817,0.311908295,57.403,57.088,56.715,56.387,56.023,55.639
1216,63.82,200825_062952_0000000089_CAM2_OK.bmp,47.351,200825_062957_0000000090_CAM2_OK.bmp,non-fertile,1.127171749,0.740296146,0.127171749,0.35081076,1.137960515,0.741866105,0.137960515,0.347952135,61.934,61.38,60.731,60.16,59.538,58.862
1221,67.164,200825_063020_0000000091_CAM2_OK.bmp,49.429,200825_063025_0000000092_CAM2_OK.bmp,M,1.081161914,0.727012119,0.081161914,0.375492889,1.078999475,0.729314155,0.078999475,0.371151228,64.361,63.965,63.5,63.084,62.627,62.142
1222,64.381,200825_063044_0000000093_CAM2_OK.bmp,47.416,200825_063049_0000000094_CAM2_OK.bmp,non-fertile,1.063726729,0.732009778,0.063726729,0.366101971,1.060229063,0.734951091,0.060229063,0.360634758,58.76,58.374,57.923,57.52,57.078,56.61
1223,64.06,200825_063108_0000000095_CAM2_OK.bmp,49.562,200825_063112_0000000096_CAM2_OK.bmp,M,1.018192487,0.760500988,0.018192487,0.314922683,1.031057021,0.764945262,0.031057021,0.307283083,61.669,61.289,60.838,60.436,59.991,59.519
1224,64.637,200825_063132_0000000097_CAM2_OK.bmp,48.904,200825_063136_0000000098_CAM2_OK.bmp,M,1.087988583,0.751285787,0.087988583,0.331051403,1.091029359,0.753748696,0.091029359,0.326702129,61.26,60.858,60.383,59.96,59.49,58.991
1225,63.896,200825_063152_0000000099_CAM2_OK.bmp,47.842,200825_063157_0000000100_CAM2_OK.bmp,M,1.072573975,0.742894127,0.072573975,0.346086829,1.080940598,0.745780268,0.080940598,0.340877525,58.769,58.38,57.922,57.516,57.065,56.59
1226,64.245,200825_063214_0000000101_CAM2_OK.bmp,48.912,200825_063218_0000000102_CAM2_OK.bmp,F,1.156285277,0.741837967,0.156285277,0.348003263,1.159631402,0.74735949,0.159631402,0.338044159,60.773,60.392,59.949,59.555,59.118,58.659
1231,67.089,200825_063237_0000000103_CAM2_OK.bmp,47.628,200825_063242_0000000104_CAM2_OK.bmp,non-fertile,1.149653732,0.702316322,0.149653732,0.423859831,1.147640215,0.705296512,0.147640215,0.417843395,60.734,60.279,59.738,59.261,58.742,58.192
1232,64.562,200825_063315_0000000105_CAM2_OK.bmp,47.804,200825_063319_0000000106_CAM2_OK.bmp,F,1.085642576,0.73318336,0.085642576,0.363915296,1.079241175,0.73473457,0.079241175,0.361035727,59.397,59.024,58.587,58.197,57.767,57.312
1233,69.188,200825_063335_0000000107_CAM2_OK.bmp,50.179,200825_063339_0000000108_CAM2_OK.bmp,M,1.089677065,0.713470596,0.089677065,0.401599458,1.080435269,0.718937347,0.080435269,0.39094179,67.947,67.558,67.101,66.694,66.246,65.772
1234,64.822,200825_063358_0000000109_CAM2_OK.bmp,47.435,200825_063402_0000000110_CAM2_OK.bmp,M,1.089948494,0.719455541,0.089948494,0.389939952,1.086479896,0.721791448,0.086479896,0.38544174,57.341,56.962,56.516,56.121,55.69,55.242
1235,63.74,200825_063418_0000000111_CAM2_OK.bmp,49.052,200825_063422_0000000112_CAM2_OK.bmp,F,1.060411633,0.748687373,0.060411633,0.335670984,1.061728013,0.750177258,0.061728013,0.333018282,62.25,61.867,61.411,61.007,60.562,60.091
1236,64.452,200825_063439_0000000113_CAM2_OK.bmp,47.4,200825_063444_0000000114_CAM2_OK.bmp,F,1.146717654,0.716456251,0.146717654,0.395758637,1.157432854,0.720739964,0.157432854,0.387462955,56.951,56.499,55.967,55.493,54.971,54.429
1241,66.854,200825_063508_0000000115_CAM2_OK.bmp,49.039,200825_063517_0000000116_CAM2_OK.bmp,non-fertile,1.119351073,0.719458084,0.119351073,0.389935039,1.090744987,0.73026154,0.090744987,0.369372402,63.713,63.217,62.635,62.127,61.574,60.989
1242,64.376,200825_063534_0000000117_CAM2_OK.bmp,47.956,200825_063539_0000000118_CAM2_OK.bmp,M,1.06029695,0.739609931,0.06029695,0.352064051,1.056959777,0.740769605,0.056959777,0.349947397,59.468,59.147,58.767,58.433,58.065,57.679
1243,62.836,200825_063606_0000000119_CAM2_OK.bmp,46.855,200825_063611_0000000120_CAM2_OK.bmp,M,1.106134512,0.737386806,0.106134512,0.356140349,1.09439517,0.739844628,0.09439517,0.351635143,56.007,55.626,55.181,54.787,54.349,53.89
1244,65.169,200825_063628_0000000121_CAM2_OK.bmp,48.575,200825_063634_0000000122_CAM2_OK.bmp,M,1.100221821,0.724721402,0.100221821,0.37984058,1.038367171,0.738452518,0.038367171,0.354183209,60.218,59.854,59.427,59.05,58.633,58.195
1245,59.433,200825_063651_0000000123_CAM2_OK.bmp,45.617,200825_063655_0000000124_CAM2_OK.bmp,F,1.128057829,0.757722371,0.128057829,0.31974459,1.138930378,0.762371883,0.138930378,0.311695804,50.293,49.936,49.518,49.149,48.741,48.317
1246,63.267,200825_063727_0000000125_CAM2_OK.bmp,48.012,200825_063734_0000000126_CAM2_OK.bmp,M,1.047058324,0.752259333,0.047058324,0.329328806,1.047402801,0.756571295,0.047402801,0.321752499,57.931,57.519,57.039,56.614,56.147,55.65
1251,62.119,200825_063750_0000000127_CAM2_OK.bmp,47.099,200825_063802_0000000128_CAM2_OK.bmp,M,1.152406861,0.745385206,0.152406861,0.341588204,1.147063116,0.749979438,0.147063116,0.333369888,55.843,55.497,55.096,54.741,54.351,53.953
1252,62.976,200825_063819_0000000129_CAM2_OK.bmp,47.58,200825_063823_0000000130_CAM2_OK.bmp,M,1.093220208,0.761300043,0.093220208,0.31354255,1.095109912,0.764411494,0.095109912,0.308195922,58.951,58.58,58.143,57.758,57.334,56.889
1253,63.411,200825_063844_0000000131_CAM2_OK.bmp,49.04,200825_063851_0000000132_CAM2_OK.bmp,M,1.101049967,0.759755734,0.101049967,0.316212507,1.106785368,0.763371528,0.106785368,0.309978121,60.926,60.589,60.201,59.859,59.477,59.084
1254,63.029,200825_063910_0000000133_CAM2_OK.bmp,46.755,200825_063913_0000000134_CAM2_OK.bmp,M,1.041285882,0.737285428,0.041285882,0.356326821,1.053987967,0.740603939,0.053987967,0.350249367,55.912,55.541,55.114,54.735,54.316,53.88
1255,64.826,200825_063930_0000000135_CAM2_OK.bmp,47.323,200825_063933_0000000136_CAM2_OK.bmp,M,1.118113615,0.723594818,0.118113615,0.381988891,1.108012896,0.726988672,0.108012896,0.375537252,57.538,57.005,56.375,55.821,55.207,54.568
1256,64.355,200825_064004_0000000137_CAM2_OK.bmp,47.782,200825_064008_0000000138_CAM2_OK.bmp,M,1.069370409,0.736557605,0.069370409,0.357667062,1.070389225,0.738790302,0.070389225,0.353564058,58.835,58.538,58.192,57.886,57.545,57.188
1261,61.252,200825_064024_0000000139_CAM2_OK.bmp,46.625,200825_064028_0000000140_CAM2_OK.bmp,M,1.118946085,0.749459125,0.118946085,0.334295584,1.13768464,0.753019994,0.13768464,0.327985987,53.136,52.749,52.304,51.911,51.476,51.028
1262,61.699,200825_064044_0000000141_CAM2_OK.bmp,46.317,200825_064048_0000000142_CAM2_OK.bmp,M,1.118563549,0.741650085,0.118563549,0.348344753,1.12834799,0.746040856,0.12834799,0.340409164,53.491,53.101,52.653,52.252,51.806,51.349
1263,64.402,200825_064104_0000000143_CAM2_OK.bmp,47.863,200825_064107_0000000144_CAM2_OK.bmp,M,1.049379298,0.734346852,0.049379298,0.361754323,1.044001835,0.737110335,0.044001835,0.356649002,58.249,57.925,57.549,57.214,56.839,56.452
1264,61.892,200825_064134_0000000145_CAM2_OK.bmp,48.842,200825_064137_0000000146_CAM2_OK.bmp,M,1.075380209,0.78391125,0.075380209,0.27565461,1.078655196,0.785314974,0.078655196,0.273374421,58.607,58.098,57.504,56.977,56.391,55.781
1265,65.961,200825_064154_0000000147_CAM2_OK.bmp,46.56,200825_064158_0000000148_CAM2_OK.bmp,M,1.113570361,0.69740774,0.113570361,0.43388142,1.088993151,0.701678157,0.088993151,0.425154808,57.465,57.074,56.618,56.211,55.758,55.293
1266,60.591,200825_064226_0000000149_CAM2_OK.bmp,47.944,200825_064230_0000000150_CAM2_OK.bmp,F,1.0613312,0.782032351,0.0613312,0.278719479,1.076143619,0.785509702,0.076143619,0.273058751,55.131,54.486,53.734,53.075,52.364,51.641
1311,63.857,200825_064811_0000000151_CAM2_OK.bmp,48.134,200825_064820_0000000152_CAM2_OK.bmp,M,1.085856848,0.714778063,0.085856848,0.399035661,1.080042399,0.72461707,0.080042399,0.380039253,60.604,60.281,59.892,59.546,59.166,58.759
1312,63.385,200825_064839_0000000153_CAM2_OK.bmp,48.032,200825_064844_0000000154_CAM2_OK.bmp,M,1.103879872,0.747668068,0.103879872,0.33749192,1.094482881,0.750494075,0.094482881,0.332455556,57.777,57.458,57.077,56.739,56.367,55.967
1313,62.55,200825_064902_0000000155_CAM2_OK.bmp,47.683,200825_064905_0000000156_CAM2_OK.bmp,F,1.105609105,0.751197104,0.105609105,0.33120854,1.113852465,0.752316468,0.113852465,0.329227849,56.465,56.087,55.639,55.241,54.807,54.342
1314,65.959,200825_064922_0000000157_CAM2_OK.bmp,49.853,200825_064935_0000000158_CAM2_OK.bmp,F,1.067785084,0.73380619,0.067785084,0.362757651,1.032832693,0.731774857,0.032832693,0.366540528,65.211,64.852,64.423,64.043,63.627,63.185
1315,64.256,200825_064950_0000000159_CAM2_OK.bmp,47.752,200825_064954_0000000160_CAM2_OK.bmp,F,1.089298115,0.734464686,0.089298115,0.361535849,1.090390505,0.737337686,0.090390505,0.356230693,58.55,58.249,57.897,57.588,57.245,56.88
1316,64.609,200825_065010_0000000161_CAM2_OK.bmp,46.282,200825_065014_0000000162_CAM2_OK.bmp,F,1.124764336,0.711408329,0.124764336,0.405662485,1.096372582,0.719904543,0.096372582,0.389073051,56.492,56.121,55.686,55.298,54.873,54.419
1321,64.796,200825_065031_0000000163_CAM2_OK.bmp,49.8,200825_065035_0000000164_CAM2_OK.bmp,M,1.047804964,0.762313254,0.047804964,0.311796686,1.045683149,0.768592824,0.045683149,0.301079022,63.213,62.847,62.418,62.037,61.62,61.174
1322,60.582,200825_065050_0000000165_CAM2_OK.bmp,48.104,200825_065054_0000000166_CAM2_OK.bmp,non-fertile,1.156370588,0.784982422,0.156370588,0.273913876,1.135828582,0.787894479,0.135828582,0.269205493,55.999,55.64,55.223,54.849,54.443,54.008
1323,62.886,200825_065108_0000000167_CAM2_OK.bmp,48.132,200825_065111_0000000168_CAM2_OK.bmp,M,1.115876927,0.754123857,0.115876927,0.326042122,1.118402732,0.762183631,0.118402732,0.312019781,59.402,59.048,58.637,58.271,57.869,57.445
1324,63.196,200825_065126_0000000169_CAM2_OK.bmp,48.257,200825_065129_0000000170_CAM2_OK.bmp,F,1.111266664,0.753858419,0.111266664,0.32650903,1.108226808,0.754767628,0.108226808,0.324911089,57.924,57.522,57.047,56.625,56.161,55.67
1325,65.395,200825_065144_0000000171_CAM2_OK.bmp,48.912,200825_065148_0000000172_CAM2_OK.bmp,M,1.103174958,0.738028013,0.103174958,0.354962119,1.08420553,0.747402985,0.08420553,0.337966292,61.705,61.288,60.795,60.359,59.885,59.38
1326,67.969,200825_065203_0000000173_CAM2_OK.bmp,50.309,200825_065209_0000000174_CAM2_OK.bmp,M,1.012725965,0.731504696,0.012725965,0.367045223,1.010533105,0.732758356,0.010533105,0.364706374,67.245,66.779,66.222,65.728,65.187,64.613
1331,64.353,200825_065228_0000000175_CAM2_OK.bmp,49.087,200825_065233_0000000176_CAM2_OK.bmp,F,1.081064028,0.74947498,0.081064028,0.334267356,1.081197332,0.754482495,0.081197332,0.325411798,61.833,61.501,61.11,60.758,60.368,59.956
1332,59.601,200825_065248_0000000177_CAM2_OK.bmp,47.055,200825_065257_0000000178_CAM2_OK.bmp,F,1.105794004,0.773968707,0.105794004,0.292041901,1.129744901,0.782205372,0.129744901,0.27843663,52.499,52.152,51.746,51.381,50.981,50.559
1333,65.339,200825_065315_0000000179_CAM2_OK.bmp,49.034,200825_065320_0000000180_CAM2_OK.bmp,M,1.066802728,0.744162718,0.066802728,0.343792124,1.076698148,0.743181979,0.076698148,0.345565459,61.495,61.172,60.791,60.45,60.075,59.681
1334,64.412,200825_065336_0000000181_CAM2_OK.bmp,47.82,200825_065340_0000000182_CAM2_OK.bmp,non-fertile,1.110466095,0.717399672,0.110466095,0.393923134,1.122044513,0.723347371,0.122044513,0.38246165,59.895,59.545,59.138,58.777,58.388,57.973
1335,62.24,200825_065353_0000000183_CAM2_OK.bmp,48.445,200825_065357_0000000184_CAM2_OK.bmp,F,1.089725888,0.775267011,0.089725888,0.289878179,1.091178538,0.775865197,0.091178538,0.288883692,58.08,57.742,57.34,56.983,56.591,56.178
1336,65.484,200825_065413_0000000185_CAM2_OK.bmp,48.642,200825_065417_0000000186_CAM2_OK.bmp,F,1.035554919,0.733923139,0.035554919,0.362540499,1.022787495,0.737681245,0.022787495,0.355599057,60.75,60.375,59.934,59.541,59.113,58.654
1341,65.369,200825_065434_0000000187_CAM2_OK.bmp,50.763,200825_065438_0000000188_CAM2_OK.bmp,F,1.056588392,0.764484252,0.056588392,0.308071418,1.045361937,0.771666168,0.045361937,0.295897165,66.265,65.939,65.554,65.213,64.838,64.433
