ID,length,imagepath-length,width,imagepath-width,label,L-length,T-length,A-length,E-length,L-width,T-width,A-width,E-width,weight-day1,weight-day2,round
1152,61.377,200825_062316_0000000057_CAM2_OK.bmp,50.401,200825_062320_0000000058_CAM2_OK.bmp,non-fertile,1.082478885,0.802423388,0.082478885,0.246224892,1.071009865,0.806813049,0.071009865,0.239444506,60.271,59.828,5
1153,66.063,200825_062340_0000000059_CAM2_OK.bmp,50.098,200825_062344_0000000060_CAM2_OK.bmp,F,1.02111505,0.745324456,0.02111505,0.341697554,1.026521702,0.747662718,0.026521702,0.33750149,63.791,63.046,5
1154,67.259,200825_062401_0000000061_CAM2_OK.bmp,48.42,200825_062405_0000000062_CAM2_OK.bmp,F,1.14088171,0.711577598,0.14088171,0.405328109,1.122452972,0.713596789,0.122452972,0.401351598,62.551,62.201,5
1155,64.631,200825_062421_0000000063_CAM2_OK.bmp,48.93,200825_062426_0000000064_CAM2_OK.bmp,F,1.020102007,0.742468391,0.020102007,0.346858683,1.037820039,0.742425904,0.037820039,0.34693576,60.115,59.716,5
1156,58.905,200825_062441_0000000065_CAM2_OK.bmp,45.999,200825_062444_0000000066_CAM2_OK.bmp,M,1.077535788,0.774626409,0.077535788,0.290944885,1.096049582,0.777132049,0.096049582,0.286782602,50.223,49.876,5
1161,62.189,200825_062502_0000000067_CAM2_OK.bmp,47.803,200825_062506_0000000068_CAM2_OK.bmp,F,1.092875879,0.752364437,0.092875879,0.3291431,1.11187118,0.759338743,0.11187118,0.316935307,56.256,55.859,5
1162,64.536,200825_062527_0000000069_CAM2_OK.bmp,48.419,200825_062531_0000000070_CAM2_OK.bmp,M,1.140453852,0.731932621,0.140453852,0.366245978,1.14750901,0.735888477,0.14750901,0.358901561,58.982,58.615,5
1163,62.971,200825_062550_0000000071_CAM2_OK.bmp,48.107,200825_062554_0000000072_CAM2_OK.bmp,M,1.093005199,0.757024994,0.093005199,0.320960349,1.101117142,0.76105237,0.101117142,0.313970023,57.643,57.206,5
1164,62.089,200825_062609_0000000073_CAM2_OK.bmp,47.187,200825_062613_0000000074_CAM2_OK.bmp,F,1.148679923,0.749865994,0.148679923,0.333571609,1.136604594,0.752654701,0.136604594,0.328630511,54.038,54.617,5
1165,61.057,200825_062631_0000000075_CAM2_OK.bmp,48.393,200825_062636_0000000076_CAM2_OK.bmp,M,1.088615387,0.767613767,0.088615387,0.302738491,1.085700744,0.77002603,0.085700744,0.298657398,58.153,57.797,5
1166,61.227,200825_062655_0000000077_CAM2_OK.bmp,47.211,200825_062700_0000000078_CAM2_OK.bmp,M,1.055958481,0.757673133,0.055958481,0.319830355,1.049121945,0.761020489,0.049121945,0.314025068,54.583,54.194,5
1211,65.963,200825_062752_0000000079_CAM2_OK.bmp,50.2,200825_062757_0000000080_CAM2_OK.bmp,F,1.091959689,0.748671445,0.091959689,0.335699401,1.093022693,0.751018131,0.093022693,0.331525776,65.044,64.657,5
1212,66.562,200825_062822_0000000081_CAM2_OK.bmp,51.102,200825_062826_0000000082_CAM2_OK.bmp,M,1.068372071,0.759936338,0.068372071,0.315899701,1.075850938,0.759814639,0.075850938,0.316110468,68.536,68.095,5
1213,65.818,200825_062843_0000000083_CAM2_OK.bmp,48.358,200825_062848_0000000084_CAM2_OK.bmp,M,1.089154484,0.734550721,0.089154484,0.361376377,1.074575109,0.735675133,0.074575109,0.359295639,62.052,61.632,5
1214,65.417,200825_062905_0000000085_CAM2_OK.bmp,49.313,200825_062909_0000000086_CAM2_OK.bmp,M,1.072584618,0.744804255,0.072584618,0.342634649,1.060064169,0.747006408,0.060064169,0.338676601,63.245,62.876,5
1215,62.236,200825_062928_0000000087_CAM2_OK.bmp,48.611,200825_062933_0000000088_CAM2_OK.bmp,M,1.06732488,0.763309722,0.06732488,0.310084191,1.057759114,0.762072786,0.057759114,0.312210616,57.403,57.088,5
1216,63.82,200825_062952_0000000089_CAM2_OK.bmp,47.351,200825_062957_0000000090_CAM2_OK.bmp,non-fertile,1.126634166,0.740328294,0.126634166,0.350752103,1.142776064,0.741740096,0.142776064,0.348181129,61.934,61.38,5
1221,67.164,200825_063020_0000000091_CAM2_OK.bmp,49.429,200825_063025_0000000092_CAM2_OK.bmp,M,1.079945194,0.726612886,0.079945194,0.376248644,1.078259797,0.729049881,0.078259797,0.371648259,64.361,63.965,5
1222,64.381,200825_063044_0000000093_CAM2_OK.bmp,47.416,200825_063049_0000000094_CAM2_OK.bmp,non-fertile,1.059149356,0.731819193,0.059149356,0.36645774,1.061825471,0.734649117,0.061825471,0.361194041,58.76,58.374,5
1223,64.06,200825_063108_0000000095_CAM2_OK.bmp,49.562,200825_063112_0000000096_CAM2_OK.bmp,M,1.019014723,0.761203657,0.019014723,0.313708875,1.031406692,0.764703042,0.031406692,0.307697164,61.669,61.289,5
1224,64.637,200825_063132_0000000097_CAM2_OK.bmp,48.904,200825_063136_0000000098_CAM2_OK.bmp,M,1.08686262,0.752549144,0.08686262,0.328816872,1.089989504,0.753538265,0.089989504,0.32707262,61.26,60.858,5
1225,63.896,200825_063152_0000000099_CAM2_OK.bmp,47.842,200825_063157_0000000100_CAM2_OK.bmp,M,1.078466977,0.742465059,0.078466977,0.346864728,1.080633619,0.745549942,0.080633619,0.341291769,58.769,58.38,5
1226,64.245,200825_063214_0000000101_CAM2_OK.bmp,48.912,200825_063218_0000000102_CAM2_OK.bmp,F,1.165435276,0.744013716,0.165435276,0.344061242,1.153632511,0.748454296,0.153632511,0.336086926,60.773,60.392,5
1231,67.089,200825_063237_0000000103_CAM2_OK.bmp,47.628,200825_063242_0000000104_CAM2_OK.bmp,non-fertile,1.152546497,0.700389878,0.152546497,0.427776203,1.147576025,0.705008932,0.147576025,0.418421746,60.734,60.279,5
1232,64.562,200825_063315_0000000105_CAM2_OK.bmp,47.804,200825_063319_0000000106_CAM2_OK.bmp,F,1.084752075,0.732865075,0.084752075,0.364507648,1.084899755,0.734519266,0.084899755,0.361434677,59.397,59.024,5
1233,69.188,200825_063335_0000000107_CAM2_OK.bmp,50.179,200825_063339_0000000108_CAM2_OK.bmp,M,1.082635445,0.713961608,0.082635445,0.400635537,1.078730764,0.719023115,0.078730764,0.390775873,67.947,67.558,5
1234,64.822,200825_063358_0000000109_CAM2_OK.bmp,47.435,200825_063402_0000000110_CAM2_OK.bmp,M,1.086347499,0.719442921,0.086347499,0.389964332,1.105616005,0.720635259,0.105616005,0.387664547,57.341,56.962,5
1235,63.74,200825_063418_0000000111_CAM2_OK.bmp,49.052,200825_063422_0000000112_CAM2_OK.bmp,F,1.059948475,0.747741396,0.059948475,0.337360758,1.060969091,0.75023041,0.060969091,0.332923842,62.25,61.867,5
1236,64.452,200825_063439_0000000113_CAM2_OK.bmp,47.4,200825_063444_0000000114_CAM2_OK.bmp,F,1.138960953,0.718029649,0.138960953,0.392700151,1.147455149,0.720102631,0.147455149,0.388690941,56.951,56.499,5
1241,66.854,200825_063508_0000000115_CAM2_OK.bmp,49.039,200825_063517_0000000116_CAM2_OK.bmp,non-fertile,1.119824585,0.718818675,0.119824585,0.391171424,1.106771163,0.729606866,0.106771163,0.370601137,63.713,63.217,5
1242,64.376,200825_063534_0000000117_CAM2_OK.bmp,47.956,200825_063539_0000000118_CAM2_OK.bmp,M,1.059189069,0.739087152,0.059189069,0.353020408,1.056320248,0.74029294,0.056320248,0.35081661,59.468,59.147,5
1243,62.836,200825_063606_0000000119_CAM2_OK.bmp,46.855,200825_063611_0000000120_CAM2_OK.bmp,M,1.1064519,0.737130397,0.1064519,0.356612078,1.095963516,0.739307967,0.095963516,0.352616291,56.007,55.626,5
1244,65.169,200825_063628_0000000121_CAM2_OK.bmp,48.575,200825_063634_0000000122_CAM2_OK.bmp,M,1.092677359,0.724954381,0.092677359,0.37939714,1.037698873,0.737838936,0.037698873,0.355309339,60.218,59.854,5
1245,59.433,200825_063651_0000000123_CAM2_OK.bmp,45.617,200825_063655_0000000124_CAM2_OK.bmp,F,1.130702176,0.757109272,0.130702176,0.320813305,1.140966015,0.762165874,0.140966015,0.312050348,50.293,49.936,5
1246,63.267,200825_063727_0000000125_CAM2_OK.bmp,48.012,200825_063734_0000000126_CAM2_OK.bmp,M,1.06029696,0.753340498,0.06029696,0.327421003,1.046418732,0.756244732,0.046418732,0.322323261,57.931,57.519,5
1251,62.119,200825_063750_0000000127_CAM2_OK.bmp,47.099,200825_063802_0000000128_CAM2_OK.bmp,M,1.150906624,0.744927813,0.150906624,0.342411953,1.143384872,0.749593116,0.143384872,0.334057075,55.843,55.497,5
1252,62.976,200825_063819_0000000129_CAM2_OK.bmp,47.58,200825_063823_0000000130_CAM2_OK.bmp,M,1.096042019,0.760790454,0.096042019,0.31442238,1.086064913,0.76534365,0.086064913,0.306602596,58.951,58.58,5
1253,63.411,200825_063844_0000000131_CAM2_OK.bmp,49.04,200825_063851_0000000132_CAM2_OK.bmp,M,1.099216228,0.75933112,0.099216228,0.316948528,1.078632397,0.763494977,0.078632397,0.309766312,60.926,60.589,5
1254,63.029,200825_063910_0000000133_CAM2_OK.bmp,46.755,200825_063913_0000000134_CAM2_OK.bmp,M,1.054621073,0.738099727,0.054621073,0.354830469,1.044408966,0.740993316,0.044408966,0.349539839,55.912,55.541,5
1255,64.826,200825_063930_0000000135_CAM2_OK.bmp,47.323,200825_063933_0000000136_CAM2_OK.bmp,M,1.117272391,0.723452018,0.117272391,0.382261678,1.11453766,0.726694448,0.11453766,0.376094179,57.538,57.005,5
1256,64.355,200825_064004_0000000137_CAM2_OK.bmp,47.782,200825_064008_0000000138_CAM2_OK.bmp,M,1.081895149,0.735686845,0.081895149,0.359273998,1.073471306,0.737693168,0.073471306,0.355577147,58.835,58.538,5
1261,61.252,200825_064024_0000000139_CAM2_OK.bmp,46.625,200825_064028_0000000140_CAM2_OK.bmp,M,1.14208919,0.750191287,0.14208919,0.332993353,1.140772251,0.753029013,0.140772251,0.327970082,53.136,52.749,5
1262,61.699,200825_064044_0000000141_CAM2_OK.bmp,46.317,200825_064048_0000000142_CAM2_OK.bmp,M,1.135604687,0.74235319,0.135604687,0.347067693,1.13061641,0.745947736,0.13061641,0.340576494,53.491,53.101,5
1263,64.402,200825_064104_0000000143_CAM2_OK.bmp,47.863,200825_064107_0000000144_CAM2_OK.bmp,M,1.083271026,0.737270292,0.083271026,0.356354665,1.053689652,0.735830869,0.053689652,0.359007948,58.249,57.925,5
1264,61.892,200825_064134_0000000145_CAM2_OK.bmp,48.842,200825_064137_0000000146_CAM2_OK.bmp,M,1.082798666,0.784192007,0.082798666,0.2751979,1.078225379,0.785061654,0.078225379,0.273785308,58.607,58.098,5
1265,65.961,200825_064154_0000000147_CAM2_OK.bmp,46.56,200825_064158_0000000148_CAM2_OK.bmp,M,1.112868093,0.697106129,0.112868093,0.434501805,1.092755802,0.701504998,0.092755802,0.425506593,57.465,57.074,5
1266,60.591,200825_064226_0000000149_CAM2_OK.bmp,47.944,200825_064230_0000000150_CAM2_OK.bmp,F,1.060014197,0.781709821,0.060014197,0.279247073,1.078894173,0.785726085,0.078894173,0.272708161,55.131,54.486,5
1311,63.857,200825_064811_0000000151_CAM2_OK.bmp,48.134,200825_064820_0000000152_CAM2_OK.bmp,M,1.085341848,0.714460485,0.085341848,0.399657534,1.074572682,0.724009335,0.074572682,0.381197661,60.604,60.281,5
1312,63.385,200825_064839_0000000153_CAM2_OK.bmp,48.032,200825_064844_0000000154_CAM2_OK.bmp,M,1.112497556,0.747121204,0.112497556,0.338470912,1.095723229,0.749767498,0.095723229,0.333746798,57.777,57.458,5
1313,62.55,200825_064902_0000000155_CAM2_OK.bmp,47.683,200825_064905_0000000156_CAM2_OK.bmp,F,1.099369884,0.751600165,0.099369884,0.330494652,1.09071425,0.754838738,0.09071425,0.324786275,56.465,56.087,5
1314,65.959,200825_064922_0000000157_CAM2_OK.bmp,49.853,200825_064935_0000000158_CAM2_OK.bmp,F,1.070286242,0.734277314,0.070286242,0.361883284,1.04679026,0.735575673,0.04679026,0.359479435,65.211,64.852,5
1315,64.256,200825_064950_0000000159_CAM2_OK.bmp,47.752,200825_064954_0000000160_CAM2_OK.bmp,F,1.08300585,0.734874794,0.08300585,0.360776024,1.089483514,0.736994754,0.089483514,0.356861762,58.55,58.249,5
1316,64.609,200825_065010_0000000161_CAM2_OK.bmp,46.282,200825_065014_0000000162_CAM2_OK.bmp,F,1.124073313,0.711387692,0.124073313,0.405703263,1.102057342,0.719663531,0.102057342,0.389538245,56.492,56.121,5
1321,64.796,200825_065031_0000000163_CAM2_OK.bmp,49.8,200825_065035_0000000164_CAM2_OK.bmp,M,1.054697764,0.763118685,0.054697764,0.310412153,1.04497256,0.768293432,0.04497256,0.301586033,63.213,62.847,5
1322,60.582,200825_065050_0000000165_CAM2_OK.bmp,48.104,200825_065054_0000000166_CAM2_OK.bmp,non-fertile,1.157031347,0.784744972,0.157031347,0.274299341,1.136109521,0.78758987,0.136109521,0.269696372,55.999,55.64,5
1323,62.886,200825_065108_0000000167_CAM2_OK.bmp,48.132,200825_065111_0000000168_CAM2_OK.bmp,M,1.116481249,0.753785715,0.116481249,0.326636975,1.121297161,0.762016578,0.121297161,0.312307408,59.402,59.048,5
1324,63.196,200825_065126_0000000169_CAM2_OK.bmp,48.257,200825_065129_0000000170_CAM2_OK.bmp,F,1.118013928,0.753907417,0.118013928,0.326422818,1.105743017,0.754905792,0.105743017,0.324668601,57.924,57.522,5
1325,65.395,200825_065144_0000000171_CAM2_OK.bmp,48.912,200825_065148_0000000172_CAM2_OK.bmp,M,1.102756253,0.736831879,0.102756253,0.357161693,1.082964464,0.746982369,0.082964464,0.338719683,61.705,61.288,5
1326,67.969,200825_065203_0000000173_CAM2_OK.bmp,50.309,200825_065209_0000000174_CAM2_OK.bmp,M,1.023318307,0.732817791,0.023318307,0.364595692,1.017435427,0.733920996,0.017435427,0.362544477,67.245,66.779,5
1331,64.353,200825_065228_0000000175_CAM2_OK.bmp,49.087,200825_065233_0000000176_CAM2_OK.bmp,F,1.079756899,0.749376765,0.079756899,0.334442228,1.081667254,0.754273591,0.081667254,0.325778884,61.833,61.501,5
1332,59.601,200825_065248_0000000177_CAM2_OK.bmp,47.055,200825_065257_0000000178_CAM2_OK.bmp,F,1.104715309,0.773481009,0.104715309,0.292856564,1.130548281,0.781922902,0.130548281,0.278898466,52.499,52.152,5
1333,65.339,200825_065315_0000000179_CAM2_OK.bmp,49.034,200825_065320_0000000180_CAM2_OK.bmp,M,1.066351172,0.743789383,0.066351172,0.344466623,1.077127122,0.742875672,0.077127122,0.346120271,61.495,61.172,5
1334,64.412,200825_065336_0000000181_CAM2_OK.bmp,47.82,200825_065340_0000000182_CAM2_OK.bmp,non-fertile,1.116577414,0.716827712,0.116577414,0.395035354,1.121431158,0.723351373,0.121431158,0.382454002,59.895,59.545,5
1335,62.24,200825_065353_0000000183_CAM2_OK.bmp,48.445,200825_065357_0000000184_CAM2_OK.bmp,F,1.090635096,0.774310885,0.090635096,0.291470931,1.089742926,0.77563416,0.089742926,0.28926761,58.08,57.742,5
1336,65.484,200825_065413_0000000185_CAM2_OK.bmp,48.642,200825_065417_0000000186_CAM2_OK.bmp,F,1.035249736,0.733612865,0.035249736,0.363116772,1.026722195,0.737344242,0.026722195,0.356218633,60.75,60.375,5
1341,65.369,200825_065434_0000000187_CAM2_OK.bmp,50.763,200825_065438_0000000188_CAM2_OK.bmp,F,1.055638969,0.764165374,0.055638969,0.308617263,1.049335064,0.771762101,0.049335064,0.29573608,66.265,65.939,5
1342,61.783,200825_065453_0000000189_CAM2_OK.bmp,47.725,200825_065457_0000000190_CAM2_OK.bmp,M,1.084861134,0.766604399,0.084861134,0.304453772,1.069563337,0.773052152,0.069563337,0.293573788,56.439,56.108,5
1343,67.619,200825_065518_0000000191_CAM2_OK.bmp,46.75,200825_065525_0000000192_CAM2_OK.bmp,non-fertile,1.184111709,0.67918591,0.184111709,0.47235092,1.170136586,0.682872597,0.170136586,0.464402004,60.272,59.876,5
1344,64.634,200825_065542_0000000193_CAM2_OK.bmp,48.985,200825_065547_0000000194_CAM2_OK.bmp,M,1.098756487,0.72761081,0.098756487,0.37436111,1.090876477,0.730314132,0.090876477,0.36927379,62.103,61.721,5
1345,66.791,200825_065613_0000000195_CAM2_OK.bmp,49.638,200825_065621_0000000196_CAM2_OK.bmp,F,1.090540505,0.731579422,0.090540505,0.366905588,1.075354288,0.733851237,0.075354288,0.362673998,64.411,63.994,5
1346,61.089,200825_065642_0000000197_CAM2_OK.bmp,48.118,200825_065646_0000000198_CAM2_OK.bmp,M,1.089973769,0.782592798,0.089973769,0.277803734,1.078368179,0.783004211,0.078368179,0.27713234,56.852,56.524,5
1351,60.777,200825_065702_0000000199_CAM2_OK.bmp,46.866,200825_065705_0000000200_CAM2_OK.bmp,non-fertile,1.117838935,0.764681953,0.117838935,0.30773323,1.090717536,0.765049884,0.090717536,0.30710431,53.967,53.568,5
1352,65.283,200825_065720_0000000201_CAM2_OK.bmp,48.431,200825_065724_0000000202_CAM2_OK.bmp,F,1.108433811,0.738804104,0.108433811,0.353538773,1.101888877,0.737569386,0.101888877,0.355804646,61.084,60.698,5
1353,66.449,200825_065740_0000000203_CAM2_OK.bmp,48.322,200825_065744_0000000204_CAM2_OK.bmp,M,1.032688217,0.721725945,0.032688217,0.385567481,1.041757862,0.723788575,0.041757862,0.381618934,61.937,61.521,5
1354,66.587,200825_065759_0000000205_CAM2_OK.bmp,49.134,200825_065805_0000000206_CAM2_OK.bmp,M,1.060094511,0.729762589,0.060094511,0.370308666,1.035950414,0.733489248,0.035950414,0.3633465,63.438,63.075,5
1355,64.3,200825_065820_0000000207_CAM2_OK.bmp,49.132,200825_065826_0000000208_CAM2_OK.bmp,M,1.058428582,0.754036266,0.058428582,0.326196159,1.055814695,0.758688904,0.055814695,0.318063299,61.671,61.289,5
1356,59.787,200825_065843_0000000209_CAM2_OK.bmp,46.599,200825_065847_0000000210_CAM2_OK.bmp,M,1.061382871,0.750073255,0.061382871,0.333203115,1.031574133,0.756630471,0.031574133,0.321649125,54.148,53.82,5
1361,62.23,200825_065905_0000000211_CAM2_OK.bmp,49.294,200825_065909_0000000212_CAM2_OK.bmp,F,1.086536368,0.782932465,0.086536368,0.277249373,1.048640052,0.78427375,0.048640052,0.275064989,60.302,59.888,5
1362,67.002,200825_065926_0000000213_CAM2_OK.bmp,47.798,200825_065930_0000000214_CAM2_OK.bmp,M,1.152446515,0.70467715,0.152446515,0.41908958,1.155446486,0.707508207,0.155446486,0.413411165,60.817,60.44,5
1363,64.519,200825_065946_0000000215_CAM2_OK.bmp,47.156,200825_065953_0000000216_CAM2_OK.bmp,M,1.11110877,0.718529477,0.11110877,0.391731352,1.104812142,0.724168049,0.104812142,0.380894947,57.061,56.569,5
1364,63.862,200825_070010_0000000217_CAM2_OK.bmp,48.625,200825_070016_0000000218_CAM2_OK.bmp,M,1.068169713,0.757863604,0.068169713,0.319498647,1.072615346,0.759654415,0.072615346,0.316388057,60.074,59.56,5
1365,61.109,200825_070040_0000000219_CAM2_OK.bmp,48.314,200825_070045_0000000220_CAM2_OK.bmp,M,1.029558607,0.781517427,0.029558607,0.279561997,1.032931636,0.784123133,0.032931636,0.275309906,56.838,56.53,5
1366,62.899,200825_070104_0000000221_CAM2_OK.bmp,51.116,200825_070108_0000000222_CAM2_OK.bmp,F,1.016412452,0.795689889,0.016412452,0.256771028,1.025452195,0.800815552,0.025452195,0.248726997,63.157,62.703,5
2111,62.613,200825_070153_0000000223_CAM2_OK.bmp,48.551,200825_070200_0000000224_CAM2_OK.bmp,M,1.133432084,0.76572449,0.133432084,0.305952745,1.145588718,0.768985953,0.145588718,0.300413872,58.602,58.237,5
2112,61.41,200825_070221_0000000225_CAM2_OK.bmp,48.859,200825_070226_0000000226_CAM2_OK.bmp,M,1.119431639,0.757814989,0.119431639,0.319583294,1.117751238,0.761212705,0.117751238,0.31369326,58.828,58.498,5
2113,63.993,200825_070242_0000000227_CAM2_OK.bmp,48.441,200825_070247_0000000228_CAM2_OK.bmp,M,1.043312918,0.748347378,0.043312918,0.336277815,1.031388888,0.753592956,0.031388888,0.326976311,60.23,59.912,5
2114,63.794,200825_070302_0000000229_CAM2_OK.bmp,49.247,200825_070306_0000000230_CAM2_OK.bmp,M,1.069328585,0.766098015,0.069328585,0.305316005,1.073115995,0.766748414,0.073115995,0.304208763,60.714,60.324,5
2115,62.435,200825_070326_0000000231_CAM2_OK.bmp,48.12,200825_070331_0000000232_CAM2_OK.bmp,M,1.080115178,0.757259754,0.080115178,0.320550834,1.086768966,0.76321035,0.086768966,0.310254768,57.381,56.969,5
2116,66.308,200825_070355_0000000233_CAM2_OK.bmp,49.436,200825_070400_0000000234_CAM2_OK.bmp,M,1.021677714,0.745611783,0.021677714,0.341180521,1.020239277,0.747503899,0.020239277,0.337785664,64.153,63.754,5
2121,64.408,200825_070420_0000000235_CAM2_OK.bmp,50.39,200825_070425_0000000236_CAM2_OK.bmp,F,1.067569325,0.76690977,0.067569325,0.30393436,1.018901801,0.779121093,0.018901801,0.283497532,63.689,63.258,5
2122,62.516,200825_070442_0000000237_CAM2_OK.bmp,48.537,200825_070447_0000000238_CAM2_OK.bmp,M,1.073888345,0.772365517,0.073888345,0.294723779,1.07019745,0.775216762,0.07019745,0.289961787,58.599,58.169,5
2123,63.562,200825_070506_0000000239_CAM2_OK.bmp,48.165,200825_070511_0000000240_CAM2_OK.bmp,M,1.024415817,0.758386151,0.024415817,0.318589479,1.072786667,0.751422997,0.072786667,0.330808351,58.278,57.951,5
2124,67.476,200825_070528_0000000241_CAM2_OK.bmp,48.184,200825_070533_0000000242_CAM2_OK.bmp,M,1.090997992,0.698839626,0.090997992,0.430943471,1.097172372,0.701788373,0.097172372,0.424930988,61.056,60.607,5
2125,63.977,200825_070553_0000000243_CAM2_OK.bmp,49.297,200825_070557_0000000244_CAM2_OK.bmp,M,1.097992745,0.760015164,0.097992745,0.315763221,1.100020685,0.761516089,0.100020685,0.313169892,60.346,59.995,5
2126,59.741,200825_070616_0000000245_CAM2_OK.bmp,47.526,200825_070621_0000000246_CAM2_OK.bmp,M,1.055426595,0.770737976,0.055426595,0.297457801,1.051356993,0.776950581,0.051356993,0.287083149,56.377,55.976,5
2131,64.317,200825_070639_0000000247_CAM2_OK.bmp,48.146,200825_070646_0000000248_CAM2_OK.bmp,M,1.119394386,0.739779897,0.119394386,0.351753412,1.129207934,0.74004476,0.129207934,0.351269617,59.009,58.674,5
2132,66.66,200825_070709_0000000249_CAM2_OK.bmp,49.431,200825_070714_0000000250_CAM2_OK.bmp,M,1.113152594,0.73228158,0.113152594,0.365594912,1.109227412,0.734079975,0.109227412,0.362249393,64.076,63.605,5
2133,61.092,200825_070731_0000000251_CAM2_OK.bmp,48.332,200825_070736_0000000252_CAM2_OK.bmp,M,1.053270055,0.783797209,0.053270055,0.275840216,1.046190568,0.785077014,0.046190568,0.273760386,57.097,56.699,5
2134,62.51,200825_070754_0000000253_CAM2_OK.bmp,47.485,200825_070759_0000000254_CAM2_OK.bmp,M,1.07669459,0.781880476,0.07669459,0.278967861,1.077720121,0.784698372,0.077720121,0.274375015,60.794,60.428,5
2135,63.236,200825_070818_0000000255_CAM2_OK.bmp,48.849,200825_070823_0000000256_CAM2_OK.bmp,M,1.114158898,0.764935674,0.114158898,0.307299468,1.111925781,0.766200355,0.111925781,0.305141655,60.826,60.536,5
2136,64.585,200825_070845_0000000257_CAM2_OK.bmp,48.113,200825_070849_0000000258_CAM2_OK.bmp,M,1.040733789,0.734844626,0.040733789,0.360831888,1.031542009,0.736500206,0.031542009,0.357772872,59.387,59.048,5
2141,62.283,200825_070904_0000000259_CAM2_OK.bmp,49.388,200825_070908_0000000260_CAM2_OK.bmp,M,1.139668039,0.784216085,0.139668039,0.275158747,1.125170906,0.784239106,0.125170906,0.275121316,59.275,58.811,5
2142,62.955,200825_070926_0000000261_CAM2_OK.bmp,49.037,200825_070930_0000000262_CAM2_OK.bmp,M,1.092258529,0.767199535,0.092258529,0.303441874,1.088613734,0.771426687,0.088613734,0.296299463,59.449,59.013,5
2143,61.643,200825_070945_0000000263_CAM2_OK.bmp,46.787,200825_070949_0000000264_CAM2_OK.bmp,M,1.057107153,0.750380732,0.057107153,0.33265682,1.046718277,0.754196185,0.046718277,0.325914954,52.691,52.133,5
2144,64.195,200825_071004_0000000265_CAM2_OK.bmp,48.123,200825_071008_0000000266_CAM2_OK.bmp,non-fertile,1.093594091,0.750732008,0.093594091,0.332033255,1.096610514,0.754357395,0.096610514,0.325631599,60.526,60.119,5
2145,66.919,200825_071024_0000000267_CAM2_OK.bmp,50.509,200825_071029_0000000268_CAM2_OK.bmp,non-fertile,1.04734896,0.746970539,0.04734896,0.338740885,1.046064086,0.749635789,0.046064086,0.333981133,66.517,66.096,5
2146,64.244,200825_071047_0000000269_CAM2_OK.bmp,47.213,200825_071053_0000000270_CAM2_OK.bmp,M,1.107747901,0.729851319,0.107747901,0.370142075,1.105806057,0.735711091,0.105806057,0.359229202,57.932,57.597,5
2151,63.87,200825_071112_0000000271_CAM2_OK.bmp,47.015,200825_071118_0000000272_CAM2_OK.bmp,M,1.120647674,0.72779493,0.120647674,0.374013418,1.113334394,0.729938021,0.113334394,0.369979329,55.843,55.442,5
2152,65.575,200825_071137_0000000273_CAM2_OK.bmp,48.841,200825_071142_0000000274_CAM2_OK.bmp,M,1.08044713,0.739231648,0.08044713,0.352755936,1.07868533,0.741215782,0.07868533,0.349134792,61.506,61.098,5
2153,63.508,200825_071203_0000000275_CAM2_OK.bmp,49.385,200825_071211_0000000276_CAM2_OK.bmp,M,1.083180963,0.751771037,0.083180963,0.33019224,1.078707912,0.755997121,0.078707912,0.322756361,62.532,62.161,5
2154,66.992,200825_071236_0000000277_CAM2_OK.bmp,50.304,200825_071241_0000000278_CAM2_OK.bmp,M,1.106412468,0.74066997,0.106412468,0.350128992,1.087694158,0.74333316,0.087694158,0.345291794,66.105,65.673,5
2155,64.979,200825_071304_0000000279_CAM2_OK.bmp,47.364,200825_071308_0000000280_CAM2_OK.bmp,M,1.082411088,0.725027209,0.082411088,0.379258582,1.075767193,0.726231033,0.075767193,0.376972278,58.258,57.829,5
2156,64.544,200825_071328_0000000281_CAM2_OK.bmp,46.779,200825_071333_0000000282_CAM2_OK.bmp,F,1.119023522,0.716497175,0.119023522,0.395678915,1.114862008,0.719218061,0.114862008,0.390398898,56.569,56.222,5
2161,62.675,200825_071352_0000000283_CAM2_OK.bmp,48.442,200825_071356_0000000284_CAM2_OK.bmp,M,1.158929562,0.768628507,0.158929562,0.301018621,1.117279363,0.768002392,0.117279363,0.302079278,58.17,57.839,5
2162,66.395,200825_071420_0000000285_CAM2_OK.bmp,50.445,200825_071426_0000000286_CAM2_OK.bmp,F,1.061431838,0.759362166,0.061431838,0.316894685,1.060563232,0.761683758,0.060563232,0.312880825,65.703,65.079,5
2163,62.141,200825_071443_0000000287_CAM2_OK.bmp,47.048,200825_071447_0000000288_CAM2_OK.bmp,F,1.079609134,0.752895029,0.079609134,0.328206405,1.071434334,0.753979126,0.071434334,0.326296664,55.486,55.153,5
2164,67.329,200825_071504_0000000289_CAM2_OK.bmp,48.54,200825_071509_0000000290_CAM2_OK.bmp,M,1.059758865,0.717682435,0.059758865,0.393373937,1.066363037,0.724210701,0.066363037,0.380813621,63.183,62.687,5
2165,61.259,200825_071527_0000000291_CAM2_OK.bmp,47.351,200825_071531_0000000292_CAM2_OK.bmp,M,1.061006718,0.769382391,0.061006718,0.299743809,1.076142625,0.771542163,0.076142625,0.296105448,55.393,55.055,5
